# id  R  x  y  vR  vphi  Lz0  Lz_end  dLz  JR0  JR_end  dJR  eR0  eR_end  deR  vR_end
12987 2.75197 1.61809 2.22601 0.00137993 0.216951 0.597043 0.597044 1.83232e-06 0.000179561 0.000177869 -1.6927e-06 1.02919e-05 1.01949e-05 -9.70432e-08 -0.00381552
12988 10.9482 -0.385483 -10.9414 -0.00308975 0.220544 2.41456 2.41448 -7.76657e-05 0.000357641 0.000340993 -1.66483e-05 5.06897e-06 4.83317e-06 -2.35795e-07 0.00245319
12989 5.99723 2.9644 -5.21336 0.0113706 0.216536 1.29862 1.29892 0.000306222 0.00291278 0.00273719 -0.000175593 7.67083e-05 7.20702e-05 -4.63807e-06 0.0112052
12990 10.2515 -6.42153 -7.99109 -0.00796652 0.22156 2.27133 2.27689 0.00556085 0.00226785 0.00225131 -1.654e-05 3.41606e-05 3.38287e-05 -3.31858e-07 -0.00821743
12991 3.44698 2.60473 2.25767 0.0069966 0.212923 0.733942 0.733968 2.58144e-05 0.00161191 0.00158607 -2.5835e-05 7.51105e-05 7.39049e-05 -1.20559e-06 -0.000564105
12992 5.88597 -4.93848 -3.2025 -0.00272007 0.212627 1.25152 1.25021 -0.0013025 0.00214715 0.00280984 0.00066269 5.86835e-05 7.68621e-05 1.81786e-05 0.00197355
12993 4.55143 0.837621 -4.47369 -0.00305426 0.215329 0.980055 0.980047 -7.71765e-06 0.000763052 0.00076397 9.17804e-07 2.66394e-05 2.66717e-05 3.22434e-08 0.00514756
12994 9.78296 -7.1705 -6.65509 -0.00128427 0.218892 2.14141 2.14171 0.000297692 0.000128548 0.000128941 3.92759e-07 2.05441e-06 2.0604e-06 5.9904e-09 0.00075417
12995 6.85314 5.40988 4.20698 0.000793885 0.223988 1.53502 1.53471 -0.000311588 0.000723328 0.000857219 0.000133891 1.61245e-05 1.91125e-05 2.98804e-06 -0.00123714
12996 4.35282 3.66445 -2.34922 0.000131632 0.2115 0.920621 0.920643 2.21454e-05 0.00197089 0.00195776 -1.31341e-05 7.3217e-05 7.27276e-05 -4.89332e-07 -0.00553971
12997 5.815 -5.31381 -2.36171 0.0064992 0.2285 1.32873 1.3297 0.000967349 0.00359307 0.00316041 -0.000432659 9.24655e-05 8.12807e-05 -1.11848e-05 0.000926315
12998 5.6811 4.7364 3.1371 -0.00557192 0.220111 1.25047 1.2501 -0.000370205 0.000567717 0.000784592 0.000216875 1.55355e-05 2.14754e-05 5.9399e-06 0.00645908
12999 10.3556 4.37536 9.38583 -0.0074321 0.224196 2.32167 2.31624 -0.00543205 0.00306174 0.00306562 3.8729e-06 4.51141e-05 4.5277e-05 1.62932e-07 0.00802262
13000 7.03993 -6.398 2.93706 0.0132974 0.216938 1.52723 1.52816 0.000925916 0.00436968 0.00397041 -0.00039927 9.78302e-05 8.88449e-05 -8.98533e-06 -0.00873526
13001 6.66305 -4.83261 4.58718 -0.0174639 0.218495 1.45584 1.463 0.00715213 0.00659313 0.00315984 -0.0034333 0.000154764 7.38665e-05 -8.08976e-05 0.00211395
13002 12.9344 11.6369 5.64629 0.00236232 0.217767 2.81668 2.81703 0.000347032 0.000641469 0.000782857 0.000141388 7.79357e-06 9.51004e-06 1.71648e-06 -0.00431201
13003 8.08574 5.17785 6.2104 -0.00196357 0.218887 1.76986 1.76941 -0.000457532 0.00016387 0.000189722 2.58522e-05 3.16867e-06 3.66949e-06 5.00823e-07 0.00115201
13004 2.91013 -1.82035 2.27051 0.0184051 0.223966 0.651771 0.651771 -8.3471e-07 0.00352956 0.00353009 5.24943e-07 0.00018501 0.000185037 2.77262e-08 0.00284536
13005 17.0848 -14.498 -9.03867 0.00235288 0.221955 3.79205 3.79204 -8.5455e-06 0.000728983 0.000732774 3.79051e-06 6.5788e-06 6.61302e-06 3.42207e-08 0.000604267
13006 2.76313 -1.98296 1.92425 -0.0111762 0.20043 0.553813 0.553839 2.54502e-05 0.00743726 0.00741203 -2.52285e-05 0.000457611 0.000456044 -1.56648e-06 0.0156119
13007 2.63065 -1.54496 -2.12918 -0.00133478 0.209479 0.551066 0.551062 -3.69566e-06 0.0018281 0.00183171 3.61002e-06 0.000113413 0.000113637 2.24466e-07 0.012592
13008 7.30026 4.48992 5.75625 0.0126481 0.229434 1.67493 1.67504 0.000113787 0.00822302 0.00815808 -6.49367e-05 0.000167755 0.000166421 -1.33395e-06 -0.00265114
13009 8.18581 -7.53897 3.18926 -0.00493372 0.22386 1.83247 1.83322 0.000744307 0.00144521 0.00156669 0.000121476 2.69844e-05 2.924e-05 2.25566e-06 -0.00391103
13010 2.14442 -2.0182 0.724848 0.0142803 0.209019 0.448224 0.448224 4.73956e-09 0.0029482 0.0029482 -4.25815e-09 0.00022463 0.00022463 -3.24148e-10 0.013727
13011 2.27485 1.6446 -1.5717 0.0109157 0.209223 0.475951 0.475951 -1.09019e-07 0.00247527 0.00247537 9.9337e-08 0.000177689 0.000177696 7.17011e-09 0.00526918
13012 7.07969 -6.23596 3.35184 0.00588274 0.223744 1.58404 1.58393 -0.000111836 0.00144646 0.00148986 4.33933e-05 3.12423e-05 3.21816e-05 9.39244e-07 0.000898883
13013 7.61015 -4.75423 -5.94236 -0.00676058 0.214647 1.6335 1.63281 -0.000689418 0.00247093 0.00281471 0.000343778 5.17441e-05 5.8964e-05 7.21994e-06 -0.00340815
13014 5.59997 -2.72282 -4.89346 -0.0146948 0.223274 1.25033 1.24848 -0.00184406 0.00433905 0.00526723 0.00092818 0.000118635 0.00014419 2.55554e-05 0.0157278
13015 2.0565 -0.0567782 2.05572 -0.000764718 0.213914 0.439915 0.439915 -4.03091e-08 0.000484519 0.000484578 5.92538e-08 3.76806e-05 3.76852e-05 4.59883e-09 0.00868137
13016 2.96675 -0.9281 -2.81785 0.0117959 0.221918 0.658377 0.658455 7.84541e-05 0.00140991 0.00133187 -7.80416e-05 7.32397e-05 6.91802e-05 -4.05956e-06 -0.010696
13017 4.89206 -2.08985 -4.42321 0.0239947 0.220365 1.07804 1.07784 -0.000202339 0.00909684 0.0092104 0.000113558 0.000288006 0.000291646 3.63994e-06 0.00269168
13018 7.45553 -7.45468 -0.11264 0.0038612 0.235855 1.75842 1.75855 0.000127408 0.0130357 0.0131068 7.10415e-05 0.000253105 0.000254463 1.35764e-06 -0.019337
13019 3.42253 -3.25012 -1.07258 -0.00311298 0.228382 0.781644 0.781645 1.04148e-06 0.00169667 0.00169716 4.90407e-07 7.42357e-05 7.42571e-05 2.13427e-08 -0.0034509
13020 6.32897 4.56098 -4.38786 0.00313708 0.216739 1.37173 1.36728 -0.0044579 0.000625674 0.00292752 0.00230185 1.56079e-05 7.32274e-05 5.76195e-05 0.0108124
13021 5.52721 0.880974 -5.45655 0.00474782 0.214836 1.18744 1.1876 0.000157044 0.00132415 0.0011993 -0.000124848 3.81502e-05 3.45498e-05 -3.6004e-06 0.00829767
13022 2.39958 -0.798373 2.26287 0.0212749 0.217871 0.522799 0.522793 -6.09598e-06 0.00353426 0.0035403 6.0388e-06 0.000230858 0.000231254 3.96334e-07 -0.00194093
13023 4.21481 -3.891 -1.6201 0.0184897 0.216181 0.911161 0.911207 4.51815e-05 0.00495014 0.0049317 -1.84437e-05 0.000185605 0.000184905 -6.99483e-07 -0.0166252
13024 3.56754 3.32558 1.29145 -0.000154721 0.224643 0.801422 0.80143 7.34691e-06 0.000501696 0.000498432 -3.26439e-06 2.14201e-05 2.12806e-05 -1.39542e-07 -0.00274755
13025 8.44727 6.14789 5.79309 0.00406921 0.217417 1.83658 1.83547 -0.00110704 0.000803859 0.00086115 5.7291e-05 1.49775e-05 1.60544e-05 1.07696e-06 0.000965518
13026 10.8401 -8.95182 -6.11338 0.000194424 0.216839 2.35056 2.34992 -0.000644579 0.00069095 0.000696175 5.22567e-06 1.00592e-05 1.0138e-05 7.88504e-08 -0.00369005
13027 2.92499 2.81526 0.793627 0.0174635 0.215109 0.62919 0.628962 -0.000228158 0.00325194 0.00348047 0.000228538 0.000176589 0.000189046 1.24565e-05 -0.00914436
13028 3.21851 -0.268132 -3.20733 -0.0230403 0.224333 0.72202 0.722173 0.000152821 0.00600939 0.00585588 -0.00015351 0.000284081 0.000276785 -7.29628e-06 -0.0208852
13029 8.24255 3.48621 -7.46899 0.00885138 0.215246 1.77417 1.77432 0.000148797 0.00321283 0.00339419 0.000181363 6.19395e-05 6.54283e-05 3.48881e-06 0.000648121
13030 8.75389 -3.4294 -8.05418 0.000479924 0.221435 1.93842 1.9415 0.00308579 0.000122906 0.000121906 -9.99517e-07 2.16993e-06 2.14887e-06 -2.10671e-08 0.00137031
13031 4.07427 -2.76744 -2.99014 -0.00653743 0.234452 0.95522 0.955158 -6.28252e-05 0.00631773 0.00635332 3.55911e-05 0.00022587 0.000227155 1.2846e-06 -0.0208741
13032 3.65228 -2.38292 2.76783 -0.00293202 0.223016 0.814518 0.814523 4.97973e-06 0.000317848 0.000312503 -5.34565e-06 1.33535e-05 1.31288e-05 -2.24635e-07 -0.00511978
13033 6.62024 3.49542 -5.62225 -0.000487442 0.21911 1.45056 1.44847 -0.00209012 3.86537e-05 0.00113029 0.00109163 9.11971e-07 2.66993e-05 2.57873e-05 -0.00699175
13034 12.0885 -9.42222 7.57317 0.00478123 0.220148 2.66125 2.66136 0.000106805 0.000890601 0.000962366 7.17643e-05 1.1452e-05 1.23742e-05 9.22192e-07 -0.0047487
13035 11.7854 7.76807 -8.86306 0.00531383 0.217034 2.55784 2.5567 -0.00114686 0.00171603 0.00167846 -3.75703e-05 2.29555e-05 2.24631e-05 -4.92406e-07 -0.00517296
13036 8.9089 -8.44935 -2.82435 0.00609552 0.214566 1.91155 1.91374 0.00219573 0.00270199 0.00269776 -4.23386e-06 4.83537e-05 4.82226e-05 -1.311e-07 -0.00849838
13037 3.12067 1.81136 -2.54118 -0.0227886 0.222405 0.694054 0.694015 -3.9007e-05 0.00539627 0.00543519 3.89157e-05 0.000265423 0.000267348 1.92428e-06 -0.0173852
13038 8.72954 -2.56282 8.34487 0.00734149 0.225567 1.9691 1.96893 -0.000168729 0.00332068 0.00329002 -3.06571e-05 5.76837e-05 5.71563e-05 -5.27363e-07 -0.0106115
13039 6.27006 -3.70322 5.05962 -0.00229716 0.216521 1.3576 1.35574 -0.00185994 0.000587427 0.00151421 0.000926779 1.48065e-05 3.82104e-05 2.3404e-05 -0.00850867
13040 2.98768 2.98268 -0.17286 0.0137693 0.224961 0.672113 0.672052 -6.09944e-05 0.00234409 0.00240563 6.1543e-05 0.000119226 0.000122364 3.13772e-06 0.00189928
13041 2.44707 0.81482 -2.30742 -0.00718748 0.231938 0.567567 0.567593 2.60764e-05 0.00275507 0.00272911 -2.59584e-05 0.000165869 0.000164301 -1.56793e-06 -0.0106093
13042 7.16661 6.70371 2.53387 0.00035294 0.222502 1.59458 1.59442 -0.000162097 0.000293493 0.000336321 4.28278e-05 6.29876e-06 7.21857e-06 9.19814e-07 0.00372754
13043 4.81025 4.47953 -1.75282 0.00133751 0.22134 1.0647 1.0647 -6.3576e-07 8.35767e-05 8.42986e-05 7.21841e-07 2.68644e-06 2.70964e-06 2.32033e-08 0.00232612
13044 7.64288 -3.0874 -6.99154 0.0088773 0.206826 1.58075 1.58216 0.00140808 0.0100242 0.00935801 -0.00066624 0.000216585 0.000202038 -1.4547e-05 -0.0196184
13045 3.84239 2.19697 -3.15234 0.0210525 0.230042 0.88391 0.88392 9.51838e-06 0.00831481 0.0083202 5.39211e-06 0.000320962 0.000321166 2.0407e-07 0.0148312
13046 3.36506 -1.59507 -2.96301 0.00908908 0.215187 0.724119 0.72409 -2.82726e-05 0.00136856 0.00139632 2.77596e-05 6.46424e-05 6.59554e-05 1.31296e-06 0.00162125
13047 3.75585 3.32824 -1.74045 0.00537571 0.223254 0.838507 0.83851 3.6787e-06 0.000612316 0.000602586 -9.73001e-06 2.4986e-05 2.4589e-05 -3.97055e-07 0.0027414
13048 5.02628 -0.0682231 -5.02582 0.00093367 0.216649 1.08894 1.08887 -7.16407e-05 0.000373036 0.000396766 2.37299e-05 1.17227e-05 1.24692e-05 7.46449e-07 0.000726634
13049 3.50086 -0.136763 -3.49819 0.000501839 0.218843 0.766139 0.766139 -4.71073e-07 3.28391e-05 3.28081e-05 -3.10282e-08 1.46693e-06 1.46554e-06 -1.38511e-09 -0.000496325
13050 14.9571 10.5609 -10.5916 -0.00282987 0.220834 3.30303 3.30303 -9.02324e-08 0.000453509 0.000448262 -5.2468e-06 4.69876e-06 4.6444e-06 -5.43591e-08 0.00286739
13051 5.19617 -3.4127 -3.91838 -0.0070753 0.233558 1.21361 1.21308 -0.000523864 0.00729211 0.00753835 0.000246236 0.00020524 0.000212247 7.00794e-06 -0.0162987
13052 4.72372 -1.62636 4.43491 0.0059279 0.215984 1.02025 1.02027 2.23378e-05 0.00100786 0.000993224 -1.46394e-05 3.37978e-05 3.33063e-05 -4.91492e-07 -0.0079402
13053 4.15893 1.94292 3.6772 0.00510656 0.212842 0.885196 0.885198 1.53631e-06 0.00167823 0.00167578 -2.45576e-06 6.48451e-05 6.47501e-05 -9.49434e-08 -0.00821921
13054 10.1946 -1.51696 -10.0812 -0.0029938 0.224363 2.28731 2.28865 0.00133609 0.0015638 0.00155972 -4.08288e-06 2.33932e-05 2.33185e-05 -7.46815e-08 -0.00681057
13055 5.39707 2.6986 -4.67397 0.00256733 0.209854 1.1326 1.1324 -0.000194007 0.00357367 0.00363714 6.34611e-05 0.000107876 0.000109809 1.93246e-06 0.00312402
13056 2.26079 0.499403 -2.20494 0.0112191 0.225017 0.508716 0.508716 1.5977e-07 0.0013079 0.00130769 -2.13486e-07 8.79163e-05 8.79019e-05 -1.43529e-08 0.00394304
13057 7.96183 0.549276 -7.94286 -0.00155315 0.223306 1.77792 1.77702 -0.000899831 0.000627709 0.00069713 6.94207e-05 1.20816e-05 1.34244e-05 1.34278e-06 -0.00279214
13058 4.70474 -3.04754 3.58429 0.00993059 0.21213 0.998018 0.998043 2.48326e-05 0.00326966 0.00327375 4.08848e-06 0.000112004 0.000112141 1.37115e-07 -0.0133739
13059 10.2452 -0.146774 10.2442 -0.00357285 0.217035 2.22358 2.21491 -0.00866632 0.000988601 0.000989168 5.67508e-07 1.52138e-05 1.5282e-05 6.82848e-08 0.00491315
13060 2.25354 2.19965 -0.489881 0.00433523 0.223155 0.502889 0.502889 1.29007e-07 0.000283706 0.000283613 -9.3174e-08 1.93041e-05 1.92977e-05 -6.34308e-09 0.00379501
13061 6.86215 -6.82587 0.704651 0.00233293 0.223428 1.5332 1.53324 4.15086e-05 0.000645736 0.000623417 -2.23185e-05 1.44121e-05 1.39137e-05 -4.98437e-07 -0.00143354
13062 4.48168 -0.11172 4.48029 0.00373526 0.212662 0.953084 0.95312 3.65155e-05 0.0017119 0.00170661 -5.294e-06 6.14364e-05 6.12442e-05 -1.92224e-07 -0.00169807
13063 4.04659 -0.750829 3.97632 -0.00244534 0.222969 0.902263 0.902278 1.44447e-05 0.000310215 0.000303403 -6.81231e-06 1.17655e-05 1.1507e-05 -2.58527e-07 0.00473499
13064 10.4035 10.3391 1.15633 0.00552989 0.218232 2.27039 2.26386 -0.00652888 0.00122245 0.00121063 -1.18179e-05 1.84241e-05 1.82986e-05 -1.2547e-07 0.00543072
13065 3.94483 -0.490144 3.91427 0.0157177 0.218088 0.860322 0.860326 3.63619e-06 0.00320114 0.003202 8.63473e-07 0.000127189 0.000127223 3.37371e-08 0.00687414
13066 3.54375 -1.87925 -3.00443 -0.000924694 0.21899 0.776046 0.776044 -2.06085e-06 3.28617e-05 3.27315e-05 -1.30221e-07 1.4492e-06 1.44346e-06 -5.73889e-09 -0.0016773
13067 2.97904 2.09003 -2.12284 0.0152817 0.211016 0.628625 0.628807 0.000182259 0.00365495 0.0034723 -0.000182653 0.000198611 0.000188649 -9.96229e-06 -0.0162656
13068 4.24561 -0.506456 4.21529 -0.0118798 0.204521 0.868316 0.868312 -3.69374e-06 0.00804395 0.0080478 3.84342e-06 0.000316098 0.00031625 1.51926e-07 -0.00989979
13069 2.36524 1.35158 1.94103 -0.0177034 0.232445 0.549788 0.549793 4.61717e-06 0.00497493 0.00496987 -5.05939e-06 0.000308781 0.000308466 -3.15684e-07 0.0149842
13070 7.93568 7.58573 -2.33059 -0.00422442 0.219534 1.74215 1.74209 -5.82291e-05 0.000465315 0.000464337 -9.78445e-07 9.14017e-06 9.12126e-06 -1.89129e-08 -0.000393353
13071 2.2308 1.66991 -1.47915 -0.0125343 0.212423 0.473874 0.473874 1.51433e-07 0.00189443 0.00189438 -5.07674e-08 0.000136642 0.000136638 -3.71098e-09 0.0154322
13072 7.5837 5.56552 5.15146 0.00361908 0.221547 1.68015 1.68049 0.00034627 0.000438754 0.000342264 -9.64895e-05 8.9365e-06 6.9699e-06 -1.9666e-06 -0.00125847
13073 3.06511 1.39696 2.72825 -0.0153793 0.226356 0.693804 0.693733 -7.14032e-05 0.00321353 0.00328474 7.12126e-05 0.000158279 0.000161798 3.51877e-06 0.0133171
13074 6.95205 -5.18347 -4.63278 -0.017342 0.217134 1.50953 1.50568 -0.00384682 0.00700693 0.00898536 0.00197843 0.000158622 0.000203842 4.52199e-05 -0.0199267
13075 4.0867 -3.29813 -2.41317 0.0196347 0.22133 0.904508 0.904464 -4.39931e-05 0.00515062 0.00517788 2.72543e-05 0.000194526 0.000195563 1.03692e-06 0.0196785
13076 2.57803 -1.19426 2.28472 0.00663036 0.207764 0.53562 0.535625 4.88809e-06 0.00273705 0.00273227 -4.77718e-06 0.000174597 0.000174292 -3.05852e-07 -0.0183738
13077 3.64936 -3.20218 -1.75039 -0.0191842 0.216278 0.789276 0.789289 1.31143e-05 0.00457369 0.00456241 -1.12831e-05 0.000197949 0.000197458 -4.9068e-07 0.0027035
13078 11.3281 9.95677 -5.40259 0.00119016 0.2238 2.53522 2.53658 0.00136127 0.00111622 0.00112827 1.20473e-05 1.50662e-05 1.52206e-05 1.54413e-07 -0.000210611
13079 6.40592 -6.33202 -0.970211 0.00408923 0.214936 1.37686 1.37936 0.0025013 0.00137655 7.05055e-05 -0.00130605 3.42052e-05 1.74931e-06 -3.24559e-05 0.000973254
13080 4.31172 2.71624 3.34857 -0.0064835 0.213136 0.918982 0.918994 1.25874e-05 0.00184416 0.00183766 -6.50566e-06 6.86341e-05 6.83912e-05 -2.42904e-07 -0.0114408
13081 3.81085 -3.01804 -2.32679 0.000699414 0.225771 0.860378 0.860363 -1.42544e-05 0.000836493 0.000839344 2.85087e-06 3.32634e-05 3.33773e-05 1.1388e-07 0.00793824
13082 15.8506 -14.4142 6.59352 0.00365287 0.220165 3.48976 3.48979 2.527e-05 0.000683124 0.000694137 1.10131e-05 6.69895e-06 6.80689e-06 1.07942e-07 -0.00312312
13083 5.32282 -5.0999 1.52429 -0.00827832 0.215217 1.14556 1.14561 4.50211e-05 0.00191938 0.00188896 -3.04171e-05 5.73109e-05 5.6401e-05 -9.09956e-07 0.00832648
13084 3.8399 -2.67968 2.7503 -0.001909 0.232947 0.894493 0.894463 -2.986e-05 0.00435327 0.00437378 2.05072e-05 0.000166297 0.000167085 7.87704e-07 -0.0162416
13085 4.72397 4.16031 2.23777 8.18742e-05 0.221884 1.04817 1.04817 3.8563e-06 0.000108506 0.000109052 5.45543e-07 3.54274e-06 3.56054e-06 1.77983e-08 -0.000575423
13086 4.19792 -1.61805 3.87356 -0.00628946 0.21718 0.911705 0.911715 9.92069e-06 0.000739846 0.000735795 -4.05062e-06 2.77654e-05 2.76131e-05 -1.52274e-07 0.00498276
13087 2.60956 -1.98405 -1.6951 0.0198182 0.210092 0.548248 0.548251 2.4657e-06 0.00475626 0.00475362 -2.64344e-06 0.000296074 0.000295909 -1.65416e-07 0.0190094
13088 4.90543 3.41046 -3.5259 -0.00275895 0.225093 1.10418 1.10422 4.1229e-05 0.000953575 0.000941907 -1.1668e-05 2.95478e-05 2.91853e-05 -3.6254e-07 0.00763817
13089 2.63536 2.10929 1.57988 -0.00213127 0.207448 0.5467 0.546699 -1.15003e-06 0.00260709 0.00260799 8.97812e-07 0.000162955 0.000163011 5.63507e-08 -0.0156412
13090 8.84014 8.75574 -1.21864 0.00523345 0.219287 1.93853 1.94024 0.00171591 0.000804624 0.000802736 -1.88803e-06 1.42034e-05 1.41576e-05 -4.58535e-08 0.00406617
13091 3.94603 3.93378 -0.310706 -0.00261485 0.22762 0.898196 0.898232 3.62655e-05 0.00159737 0.00157505 -2.23212e-05 6.08297e-05 5.99777e-05 -8.51952e-07 -0.00227992
13092 7.34791 -3.29302 6.5687 -0.0050613 0.21797 1.60162 1.60213 0.000506658 0.000792986 0.000525204 -0.000267783 1.6942e-05 1.1218e-05 -5.72408e-06 -0.00404833
13093 2.39128 0.219772 2.38116 0.00861739 0.216091 0.516734 0.516734 -2.11468e-07 0.000793096 0.000793264 1.67794e-07 5.25017e-05 5.25128e-05 1.11255e-08 -0.00759012
13094 12.287 -11.8212 3.3513 0.00181471 0.218792 2.68831 2.68835 4.0112e-05 0.000244184 0.000272471 2.82871e-05 3.10853e-06 3.46857e-06 3.60039e-07 -0.00196235
13095 7.69079 0.651199 7.66317 0.00027476 0.221713 1.70515 1.70549 0.000345149 0.000147707 0.000149669 1.96188e-06 2.96454e-06 3.00331e-06 3.87667e-08 -0.000929249
13096 5.82588 0.0527938 5.82564 0.00317518 0.213182 1.24197 1.24093 -0.00104273 0.00188863 0.00243171 0.000543084 5.20177e-05 6.70223e-05 1.50047e-05 0.0113807
13097 6.80665 0.731826 -6.76719 -0.000250981 0.219867 1.49656 1.49568 -0.000876648 2.15092e-06 0.000482135 0.000479984 4.91883e-08 1.1031e-05 1.09818e-05 0.00442773
13098 5.76342 3.49241 4.58477 5.17136e-05 0.218429 1.2589 1.25851 -0.000390342 9.10533e-05 0.00029849 0.000207437 2.47528e-06 8.11655e-06 5.64126e-06 -0.0040053
13099 2.07731 0.959158 -1.84262 -0.0169602 0.220021 0.457053 0.457053 -9.58544e-08 0.00192336 0.0019235 1.38579e-07 0.000143825 0.000143835 1.04032e-08 -0.0104885
13100 4.90839 -3.37338 -3.56547 -0.005236 0.228036 1.11929 1.11926 -2.43089e-05 0.00253713 0.00253775 6.15017e-07 7.75198e-05 7.75403e-05 2.04606e-08 -0.00198908
13101 3.23326 -2.29125 -2.28125 -0.00154052 0.212125 0.685854 0.685785 -6.93795e-05 0.0012826 0.00135223 6.96316e-05 6.39626e-05 6.74397e-05 3.47709e-06 -0.00991216
13102 2.19748 -1.86061 1.1692 -0.0137441 0.23039 0.506276 0.506276 -1.56919e-08 0.00297551 0.00297543 -8.1231e-08 0.000200761 0.000200755 -5.4517e-09 0.00946477
13103 4.36578 -4.31818 -0.642933 -0.00239734 0.232076 1.01319 1.01313 -6.41732e-05 0.00433245 0.00435455 2.21013e-05 0.00014614 0.000146894 7.53765e-07 -0.00863714
13104 4.21997 3.11523 2.84667 0.0109127 0.207232 0.874514 0.874509 -5.27821e-06 0.00578377 0.00578713 3.36324e-06 0.000225863 0.000225995 1.3242e-07 0.00889797
13105 4.60741 4.45162 1.188 -0.000711157 0.203641 0.938258 0.938199 -5.89412e-05 0.00755601 0.00757298 1.69738e-05 0.000274896 0.00027553 6.33165e-07 0.0231039
13106 8.55979 5.54443 6.52145 -0.00551182 0.212519 1.81912 1.8205 0.00138528 0.00381935 0.00374406 -7.52893e-05 7.18064e-05 7.03384e-05 -1.46808e-06 0.00167635
13107 3.40869 -1.08415 3.23169 0.0208026 0.221688 0.755667 0.755725 5.82252e-05 0.00485037 0.00479079 -5.95792e-05 0.000219216 0.000216512 -2.70384e-06 -0.000499592
13108 3.07122 1.09094 2.87093 0.0102705 0.220447 0.677041 0.677048 7.2042e-06 0.00104784 0.00103981 -8.03015e-06 5.29413e-05 5.25352e-05 -4.06068e-07 -0.00616583
13109 7.22675 -2.75052 6.68286 0.00857799 0.219821 1.58859 1.58795 -0.000645616 0.00170983 0.00201263 0.000302796 3.6823e-05 4.3359e-05 6.53599e-06 -0.00140398
13110 8.75499 8.25488 2.91664 -0.0109018 0.222095 1.94444 1.94285 -0.00159112 0.00362699 0.00362243 -4.55824e-06 6.37998e-05 6.37718e-05 -2.798e-08 -0.0109792
13111 6.44193 -2.92412 5.74003 0.00729839 0.216842 1.39688 1.39202 -0.0048618 0.0014966 0.00389694 0.00240034 3.66545e-05 9.57228e-05 5.90684e-05 0.00566892
13112 16.1179 -11.8587 -10.916 -0.00227478 0.219597 3.53945 3.53946 7.83987e-06 0.000284394 0.000290606 6.21177e-06 2.74982e-06 2.80987e-06 6.0054e-08 0.00143324
13113 4.03685 -3.2917 2.33685 0.011966 0.204408 0.825164 0.825056 -0.000108523 0.00775754 0.00786334 0.000105804 0.00032077 0.000325174 4.40412e-06 0.00421469
13114 5.08126 5.08116 -0.0329897 0.0109984 0.22722 1.15457 1.15405 -0.000520083 0.00378423 0.00405538 0.000271148 0.000112054 0.000120128 8.07383e-06 0.0151331
13115 5.76656 1.2179 -5.63648 -0.0103688 0.226701 1.30728 1.30707 -0.000211942 0.00375505 0.00387685 0.000121803 9.82137e-05 0.000101413 3.19914e-06 0.00271402
13116 4.00873 1.70205 -3.62945 0.010274 0.20433 0.819103 0.818979 -0.000124064 0.00730852 0.00742935 0.000120832 0.000304487 0.000309553 5.06611e-06 -0.00543832
13117 3.50913 1.15571 -3.31335 -0.0153829 0.228363 0.801354 0.801317 -3.75059e-05 0.00439565 0.00442922 3.35789e-05 0.000187395 0.000188833 1.4378e-06 -0.0101834
13118 2.54743 1.77802 1.8243 0.0024758 0.211688 0.539261 0.539263 1.83735e-06 0.00115183 0.00114996 -1.86473e-06 7.30497e-05 7.29312e-05 -1.18438e-07 0.01016
13119 6.48019 -2.35538 6.03697 0.0052863 0.212251 1.37543 1.37912 0.00369269 0.003006 0.00106485 -0.00194115 7.47437e-05 2.64185e-05 -4.83252e-05 -0.00629628
13120 10.2244 -10.0892 -1.65713 0.00467004 0.21905 2.23965 2.24522 0.00557061 0.000772843 0.000771617 -1.22599e-06 1.18084e-05 1.17605e-05 -4.79781e-08 -0.00261017
13121 3.08796 2.60908 1.65172 0.000238828 0.211012 0.651596 0.651615 1.89643e-05 0.00156143 0.00154421 -1.72122e-05 8.19476e-05 8.10426e-05 -9.05005e-07 -0.00409213
13122 13.9264 8.0277 -11.3798 0.00539334 0.221102 3.07915 3.07871 -0.000435839 0.00141783 0.00118734 -0.000230486 1.57564e-05 1.31972e-05 -2.55923e-06 -0.00337823
