# x [kpc]	y [kpc]	Phi_eff(x,y)
-9.9	13.6	0.205096
-9.8	13.6	0.20445
-9.7	13.6	0.20381
-9.6	13.6	0.203175
-9.5	13.6	0.202545
-9.4	13.6	0.201921
-9.3	13.6	0.201303
-9.2	13.6	0.200689
-9.1	13.6	0.200082
-9	13.6	0.199479
-8.9	13.6	0.198883
-8.8	13.6	0.198292
-8.7	13.6	0.197706
-8.6	13.6	0.197127
-8.5	13.6	0.196552
-8.4	13.6	0.195984
-8.3	13.6	0.195421
-8.2	13.6	0.194864
-8.1	13.6	0.194312
-8	13.6	0.193767
-7.9	13.6	0.193227
-7.8	13.6	0.192693
-7.7	13.6	0.192165
-7.6	13.6	0.191642
-7.5	13.6	0.191126
-7.4	13.6	0.190615
-7.3	13.6	0.190111
-7.2	13.6	0.189612
-7.1	13.6	0.189119
-7	13.6	0.188633
-6.9	13.6	0.188152
-6.8	13.6	0.187678
-6.7	13.6	0.187209
-6.6	13.6	0.186747
-6.5	13.6	0.186291
-6.4	13.6	0.185841
-6.3	13.6	0.185397
-6.2	13.6	0.184959
-6.1	13.6	0.184528
-6	13.6	0.184103
-5.9	13.6	0.183684
-5.8	13.6	0.183272
-5.7	13.6	0.182866
-5.6	13.6	0.182467
-5.5	13.6	0.182073
-5.4	13.6	0.181687
-5.3	13.6	0.181307
-5.2	13.6	0.180933
-5.1	13.6	0.180566
-5	13.6	0.180205
-4.9	13.6	0.179851
-4.8	13.6	0.179504
-4.7	13.6	0.179163
-4.6	13.6	0.178829
-4.5	13.6	0.178502
-4.4	13.6	0.178181
-4.3	13.6	0.177867
-4.2	13.6	0.17756
-4.1	13.6	0.17726
-4	13.6	0.176967
-3.9	13.6	0.17668
-3.8	13.6	0.176401
-3.7	13.6	0.176128
-3.6	13.6	0.175862
-3.5	13.6	0.175604
-3.4	13.6	0.175352
-3.3	13.6	0.175107
-3.2	13.6	0.174869
-3.1	13.6	0.174638
-3	13.6	0.174415
-2.9	13.6	0.174198
-2.8	13.6	0.173989
-2.7	13.6	0.173787
-2.6	13.6	0.173592
-2.5	13.6	0.173404
-2.4	13.6	0.173223
-2.3	13.6	0.17305
-2.2	13.6	0.172883
-2.1	13.6	0.172725
-2	13.6	0.172573
-1.9	13.6	0.172429
-1.8	13.6	0.172291
-1.7	13.6	0.172162
-1.6	13.6	0.172039
-1.5	13.6	0.171924
-1.4	13.6	0.171817
-1.3	13.6	0.171716
-1.2	13.6	0.171623
-1.1	13.6	0.171538
-1	13.6	0.17146
-0.9	13.6	0.171389
-0.8	13.6	0.171326
-0.7	13.6	0.17127
-0.6	13.6	0.171222
-0.5	13.6	0.171181
-0.4	13.6	0.171147
-0.3	13.6	0.171121
-0.2	13.6	0.171102
-0.1	13.6	0.171091
1.52933e-14	13.6	0.171088
0.1	13.6	0.171091
0.2	13.6	0.171103
0.3	13.6	0.171121
0.4	13.6	0.171147
0.5	13.6	0.171181
0.6	13.6	0.171222
0.7	13.6	0.171271
0.8	13.6	0.171326
0.9	13.6	0.17139
1	13.6	0.171461
1.1	13.6	0.171539
1.2	13.6	0.171624
1.3	13.6	0.171717
1.4	13.6	0.171818
1.5	13.6	0.171925
1.6	13.6	0.172041
1.7	13.6	0.172163
1.8	13.6	0.172293
1.9	13.6	0.17243
2	13.6	0.172574
2.1	13.6	0.172726
2.2	13.6	0.172885
2.3	13.6	0.173051
2.4	13.6	0.173225
2.5	13.6	0.173405
2.6	13.6	0.173593
2.7	13.6	0.173788
2.8	13.6	0.173991
2.9	13.6	0.1742
3	13.6	0.174417
3.1	13.6	0.17464
3.2	13.6	0.174871
3.3	13.6	0.175109
3.4	13.6	0.175354
3.5	13.6	0.175605
3.6	13.6	0.175864
3.7	13.6	0.17613
3.8	13.6	0.176403
3.9	13.6	0.176682
4	13.6	0.176969
4.1	13.6	0.177262
4.2	13.6	0.177562
4.3	13.6	0.177869
4.4	13.6	0.178183
4.5	13.6	0.178503
4.6	13.6	0.178831
4.7	13.6	0.179165
4.8	13.6	0.179505
4.9	13.6	0.179853
5	13.6	0.180206
5.1	13.6	0.180567
5.2	13.6	0.180934
5.3	13.6	0.181308
5.4	13.6	0.181688
5.5	13.6	0.182074
5.6	13.6	0.182467
5.7	13.6	0.182867
5.8	13.6	0.183273
5.9	13.6	0.183685
6	13.6	0.184104
6.1	13.6	0.184529
6.2	13.6	0.18496
6.3	13.6	0.185397
6.4	13.6	0.185841
6.5	13.6	0.186291
6.6	13.6	0.186747
6.7	13.6	0.187209
6.8	13.6	0.187678
6.9	13.6	0.188152
7	13.6	0.188633
7.1	13.6	0.189119
7.2	13.6	0.189612
7.3	13.6	0.19011
7.4	13.6	0.190615
7.5	13.6	0.191125
7.6	13.6	0.191642
7.7	13.6	0.192164
7.8	13.6	0.192692
7.9	13.6	0.193226
8	13.6	0.193766
8.1	13.6	0.194312
8.2	13.6	0.194863
8.3	13.6	0.19542
8.4	13.6	0.195983
8.5	13.6	0.196552
8.6	13.6	0.197126
8.7	13.6	0.197706
8.8	13.6	0.198291
8.9	13.6	0.198882
9	13.6	0.199479
9.1	13.6	0.200081
9.2	13.6	0.200689
9.3	13.6	0.201302
9.4	13.6	0.201921
9.5	13.6	0.202545
9.6	13.6	0.203174
9.7	13.6	0.203809
9.8	13.6	0.20445
9.9	13.6	0.205096
10	13.6	0.205747
10.1	13.6	0.206403
10.2	13.6	0.207065
10.3	13.6	0.207733
10.4	13.6	0.208405
10.5	13.6	0.209083
10.6	13.6	0.209766
10.7	13.6	0.210454
10.8	13.6	0.211147
10.9	13.6	0.211846
11	13.6	0.21255
11.1	13.6	0.213259
11.2	13.6	0.213973
11.3	13.6	0.214692
11.4	13.6	0.215417
11.5	13.6	0.216146
11.6	13.6	0.216881
11.7	13.6	0.217621
11.8	13.6	0.218366
11.9	13.6	0.219115
12	13.6	0.21987
12.1	13.6	0.22063
12.2	13.6	0.221395
12.3	13.6	0.222165
12.4	13.6	0.22294
12.5	13.6	0.22372
12.6	13.6	0.224504
12.7	13.6	0.225294
12.8	13.6	0.226089
12.9	13.6	0.226888
13	13.6	0.227693
13.1	13.6	0.228502
13.2	13.6	0.229317
13.3	13.6	0.230136
13.4	13.6	0.23096
13.5	13.6	0.231789
13.6	13.6	0.232622
13.7	13.6	0.233461
13.8	13.6	0.234304
13.9	13.6	0.235153
14	13.6	0.236006
14.1	13.6	0.236864
14.2	13.6	0.237726
14.3	13.6	0.238594
14.4	13.6	0.239466
14.5	13.6	0.240343
14.6	13.6	0.241225
14.7	13.6	0.242111
14.8	13.6	0.243002
14.9	13.6	0.243898
15	13.6	0.244799
15.1	13.6	0.245704
15.2	13.6	0.246615
15.3	13.6	0.247529
15.4	13.6	0.248449
15.5	13.6	0.249373
15.6	13.6	0.250302
15.7	13.6	0.251236
15.8	13.6	0.252174
15.9	13.6	0.253117
16	13.6	0.254065
16.1	13.6	0.255017
16.2	13.6	0.255974
16.3	13.6	0.256936
16.4	13.6	0.257902
16.5	13.6	0.258873
16.6	13.6	0.259849
16.7	13.6	0.260829
16.8	13.6	0.261814
16.9	13.6	0.262803
17	13.6	0.263797
17.1	13.6	0.264796
17.2	13.6	0.265799
17.3	13.6	0.266807
17.4	13.6	0.26782
17.5	13.6	0.268837
17.6	13.6	0.269859
17.7	13.6	0.270885
17.8	13.6	0.271916
17.9	13.6	0.272952
18	13.6	0.273992
18.1	13.6	0.275036
18.2	13.6	0.276086
18.3	13.6	0.277139
18.4	13.6	0.278198
18.5	13.6	0.279261
18.6	13.6	0.280328
18.7	13.6	0.2814
18.8	13.6	0.282477
18.9	13.6	0.283558
19	13.6	0.284644
19.1	13.6	0.285734
19.2	13.6	0.286829
19.3	13.6	0.287928
19.4	13.6	0.289032
19.5	13.6	0.290141
19.6	13.6	0.291254
19.7	13.6	0.292372
19.8	13.6	0.293494
19.9	13.6	0.29462

-20	13.7	0.296525
-19.9	13.7	0.295395
-19.8	13.7	0.294269
-19.7	13.7	0.293147
-19.6	13.7	0.29203
-19.5	13.7	0.290918
-19.4	13.7	0.289811
-19.3	13.7	0.288707
-19.2	13.7	0.287609
-19.1	13.7	0.286515
-19	13.7	0.285425
-18.9	13.7	0.28434
-18.8	13.7	0.28326
-18.7	13.7	0.282184
-18.6	13.7	0.281113
-18.5	13.7	0.280046
-18.4	13.7	0.278984
-18.3	13.7	0.277927
-18.2	13.7	0.276874
-18.1	13.7	0.275825
-18	13.7	0.274782
-17.9	13.7	0.273743
-17.8	13.7	0.272708
-17.7	13.7	0.271678
-17.6	13.7	0.270653
-17.5	13.7	0.269632
-17.4	13.7	0.268616
-17.3	13.7	0.267604
-17.2	13.7	0.266597
-17.1	13.7	0.265595
-17	13.7	0.264597
-16.9	13.7	0.263604
-16.8	13.7	0.262616
-16.7	13.7	0.261632
-16.6	13.7	0.260653
-16.5	13.7	0.259678
-16.4	13.7	0.258708
-16.3	13.7	0.257743
-16.2	13.7	0.256782
-16.1	13.7	0.255826
-16	13.7	0.254875
-15.9	13.7	0.253928
-15.8	13.7	0.252987
-15.7	13.7	0.252049
-15.6	13.7	0.251117
-15.5	13.7	0.250189
-15.4	13.7	0.249266
-15.3	13.7	0.248347
-15.2	13.7	0.247434
-15.1	13.7	0.246525
-15	13.7	0.24562
-14.9	13.7	0.244721
-14.8	13.7	0.243826
-14.7	13.7	0.242936
-14.6	13.7	0.242051
-14.5	13.7	0.24117
-14.4	13.7	0.240294
-14.3	13.7	0.239423
-14.2	13.7	0.238557
-14.1	13.7	0.237696
-14	13.7	0.236839
-13.9	13.7	0.235987
-13.8	13.7	0.23514
-13.7	13.7	0.234298
-13.6	13.7	0.233461
-13.5	13.7	0.232629
-13.4	13.7	0.231801
-13.3	13.7	0.230978
-13.2	13.7	0.23016
-13.1	13.7	0.229347
-13	13.7	0.228539
-12.9	13.7	0.227736
-12.8	13.7	0.226938
-12.7	13.7	0.226145
-12.6	13.7	0.225356
-12.5	13.7	0.224573
-12.4	13.7	0.223795
-12.3	13.7	0.223021
-12.2	13.7	0.222253
-12.1	13.7	0.221489
-12	13.7	0.220731
-11.9	13.7	0.219978
-11.8	13.7	0.219229
-11.7	13.7	0.218486
-11.6	13.7	0.217748
-11.5	13.7	0.217015
-11.4	13.7	0.216287
-11.3	13.7	0.215564
-11.2	13.7	0.214846
-11.1	13.7	0.214133
-11	13.7	0.213426
-10.9	13.7	0.212724
-10.8	13.7	0.212027
-10.7	13.7	0.211335
-10.6	13.7	0.210648
-10.5	13.7	0.209967
-10.4	13.7	0.20929
-10.3	13.7	0.20862
-10.2	13.7	0.207954
-10.1	13.7	0.207294
-10	13.7	0.206639
-9.9	13.7	0.205989
-9.8	13.7	0.205345
-9.7	13.7	0.204706
-9.6	13.7	0.204073
-9.5	13.7	0.203445
-9.4	13.7	0.202822
-9.3	13.7	0.202205
-9.2	13.7	0.201594
-9.1	13.7	0.200988
-9	13.7	0.200387
-8.9	13.7	0.199792
-8.8	13.7	0.199203
-8.7	13.7	0.198619
-8.6	13.7	0.198041
-8.5	13.7	0.197469
-8.4	13.7	0.196902
-8.3	13.7	0.196341
-8.2	13.7	0.195785
-8.1	13.7	0.195235
-8	13.7	0.194691
-7.9	13.7	0.194153
-7.8	13.7	0.193621
-7.7	13.7	0.193094
-7.6	13.7	0.192574
-7.5	13.7	0.192059
-7.4	13.7	0.19155
-7.3	13.7	0.191047
-7.2	13.7	0.19055
-7.1	13.7	0.190059
-7	13.7	0.189574
-6.9	13.7	0.189095
-6.8	13.7	0.188622
-6.7	13.7	0.188156
-6.6	13.7	0.187695
-6.5	13.7	0.187241
-6.4	13.7	0.186792
-6.3	13.7	0.18635
-6.2	13.7	0.185914
-6.1	13.7	0.185484
-6	13.7	0.185061
-5.9	13.7	0.184644
-5.8	13.7	0.184233
-5.7	13.7	0.183829
-5.6	13.7	0.183431
-5.5	13.7	0.183039
-5.4	13.7	0.182654
-5.3	13.7	0.182275
-5.2	13.7	0.181903
-5.1	13.7	0.181538
-5	13.7	0.181179
-4.9	13.7	0.180826
-4.8	13.7	0.18048
-4.7	13.7	0.180141
-4.6	13.7	0.179808
-4.5	13.7	0.179482
-4.4	13.7	0.179163
-4.3	13.7	0.178851
-4.2	13.7	0.178545
-4.1	13.7	0.178246
-4	13.7	0.177954
-3.9	13.7	0.177669
-3.8	13.7	0.177391
-3.7	13.7	0.177119
-3.6	13.7	0.176855
-3.5	13.7	0.176597
-3.4	13.7	0.176346
-3.3	13.7	0.176103
-3.2	13.7	0.175866
-3.1	13.7	0.175636
-3	13.7	0.175414
-2.9	13.7	0.175198
-2.8	13.7	0.17499
-2.7	13.7	0.174789
-2.6	13.7	0.174595
-2.5	13.7	0.174408
-2.4	13.7	0.174228
-2.3	13.7	0.174055
-2.2	13.7	0.17389
-2.1	13.7	0.173732
-2	13.7	0.173581
-1.9	13.7	0.173437
-1.8	13.7	0.173301
-1.7	13.7	0.173172
-1.6	13.7	0.17305
-1.5	13.7	0.172935
-1.4	13.7	0.172828
-1.3	13.7	0.172729
-1.2	13.7	0.172636
-1.1	13.7	0.172551
-1	13.7	0.172473
-0.9	13.7	0.172403
-0.8	13.7	0.17234
-0.7	13.7	0.172284
-0.6	13.7	0.172236
-0.5	13.7	0.172196
-0.4	13.7	0.172162
-0.3	13.7	0.172136
-0.2	13.7	0.172118
-0.1	13.7	0.172107
1.52933e-14	13.7	0.172103
0.1	13.7	0.172107
0.2	13.7	0.172118
0.3	13.7	0.172137
0.4	13.7	0.172163
0.5	13.7	0.172196
0.6	13.7	0.172237
0.7	13.7	0.172285
0.8	13.7	0.172341
0.9	13.7	0.172404
1	13.7	0.172474
1.1	13.7	0.172552
1.2	13.7	0.172637
1.3	13.7	0.172729
1.4	13.7	0.172829
1.5	13.7	0.172937
1.6	13.7	0.173051
1.7	13.7	0.173173
1.8	13.7	0.173302
1.9	13.7	0.173438
2	13.7	0.173582
2.1	13.7	0.173733
2.2	13.7	0.173891
2.3	13.7	0.174057
2.4	13.7	0.174229
2.5	13.7	0.174409
2.6	13.7	0.174596
2.7	13.7	0.17479
2.8	13.7	0.174992
2.9	13.7	0.1752
3	13.7	0.175416
3.1	13.7	0.175638
3.2	13.7	0.175868
3.3	13.7	0.176104
3.4	13.7	0.176348
3.5	13.7	0.176599
3.6	13.7	0.176856
3.7	13.7	0.177121
3.8	13.7	0.177392
3.9	13.7	0.177671
4	13.7	0.177956
4.1	13.7	0.178248
4.2	13.7	0.178547
4.3	13.7	0.178852
4.4	13.7	0.179165
4.5	13.7	0.179484
4.6	13.7	0.17981
4.7	13.7	0.180142
4.8	13.7	0.180481
4.9	13.7	0.180827
5	13.7	0.18118
5.1	13.7	0.181539
5.2	13.7	0.181904
5.3	13.7	0.182276
5.4	13.7	0.182655
5.5	13.7	0.18304
5.6	13.7	0.183431
5.7	13.7	0.183829
5.8	13.7	0.184234
5.9	13.7	0.184644
6	13.7	0.185061
6.1	13.7	0.185485
6.2	13.7	0.185914
6.3	13.7	0.18635
6.4	13.7	0.186792
6.5	13.7	0.187241
6.6	13.7	0.187695
6.7	13.7	0.188156
6.8	13.7	0.188622
6.9	13.7	0.189095
7	13.7	0.189574
7.1	13.7	0.190059
7.2	13.7	0.19055
7.3	13.7	0.191047
7.4	13.7	0.19155
7.5	13.7	0.192058
7.6	13.7	0.192573
7.7	13.7	0.193094
7.8	13.7	0.19362
7.9	13.7	0.194153
8	13.7	0.194691
8.1	13.7	0.195235
8.2	13.7	0.195784
8.3	13.7	0.19634
8.4	13.7	0.196901
8.5	13.7	0.197468
8.6	13.7	0.19804
8.7	13.7	0.198618
8.8	13.7	0.199202
8.9	13.7	0.199792
9	13.7	0.200387
9.1	13.7	0.200987
9.2	13.7	0.201593
9.3	13.7	0.202205
9.4	13.7	0.202822
9.5	13.7	0.203444
9.6	13.7	0.204072
9.7	13.7	0.204706
9.8	13.7	0.205345
9.9	13.7	0.205989
10	13.7	0.206638
10.1	13.7	0.207293
10.2	13.7	0.207954
10.3	13.7	0.208619
10.4	13.7	0.20929
10.5	13.7	0.209966
10.6	13.7	0.210648
10.7	13.7	0.211334
10.8	13.7	0.212026
10.9	13.7	0.212723
11	13.7	0.213426
11.1	13.7	0.214133
11.2	13.7	0.214846
11.3	13.7	0.215564
11.4	13.7	0.216286
11.5	13.7	0.217014
11.6	13.7	0.217748
11.7	13.7	0.218486
11.8	13.7	0.219229
11.9	13.7	0.219977
12	13.7	0.220731
12.1	13.7	0.221489
12.2	13.7	0.222253
12.3	13.7	0.223021
12.4	13.7	0.223795
12.5	13.7	0.224573
12.6	13.7	0.225356
12.7	13.7	0.226145
12.8	13.7	0.226938
12.9	13.7	0.227736
13	13.7	0.228539
13.1	13.7	0.229347
13.2	13.7	0.23016
13.3	13.7	0.230978
13.4	13.7	0.231801
13.5	13.7	0.232629
13.6	13.7	0.233461
13.7	13.7	0.234298
13.8	13.7	0.23514
13.9	13.7	0.235987
14	13.7	0.236839
14.1	13.7	0.237696
14.2	13.7	0.238557
14.3	13.7	0.239423
14.4	13.7	0.240294
14.5	13.7	0.24117
14.6	13.7	0.242051
14.7	13.7	0.242936
14.8	13.7	0.243826
14.9	13.7	0.244721
15	13.7	0.24562
15.1	13.7	0.246525
15.2	13.7	0.247434
15.3	13.7	0.248347
15.4	13.7	0.249266
15.5	13.7	0.250189
15.6	13.7	0.251117
15.7	13.7	0.252049
15.8	13.7	0.252986
15.9	13.7	0.253928
16	13.7	0.254875
16.1	13.7	0.255826
16.2	13.7	0.256782
16.3	13.7	0.257743
16.4	13.7	0.258708
16.5	13.7	0.259678
16.6	13.7	0.260652
16.7	13.7	0.261632
16.8	13.7	0.262616
16.9	13.7	0.263604
17	13.7	0.264597
17.1	13.7	0.265595
17.2	13.7	0.266597
17.3	13.7	0.267604
17.4	13.7	0.268616
17.5	13.7	0.269632
17.6	13.7	0.270653
17.7	13.7	0.271678
17.8	13.7	0.272708
17.9	13.7	0.273743
18	13.7	0.274782
18.1	13.7	0.275825
18.2	13.7	0.276874
18.3	13.7	0.277927
18.4	13.7	0.278984
18.5	13.7	0.280046
18.6	13.7	0.281113
18.7	13.7	0.282184
18.8	13.7	0.28326
18.9	13.7	0.28434
19	13.7	0.285425
19.1	13.7	0.286515
19.2	13.7	0.287609
19.3	13.7	0.288707
19.4	13.7	0.289811
19.5	13.7	0.290918
19.6	13.7	0.292031
19.7	13.7	0.293147
19.8	13.7	0.294269
19.9	13.7	0.295395

-20	13.8	0.297303
-19.9	13.8	0.296174
-19.8	13.8	0.295049
-19.7	13.8	0.293928
-19.6	13.8	0.292812
-19.5	13.8	0.291701
-19.4	13.8	0.290594
-19.3	13.8	0.289491
-19.2	13.8	0.288394
-19.1	13.8	0.2873
-19	13.8	0.286212
-18.9	13.8	0.285128
-18.8	13.8	0.284048
-18.7	13.8	0.282973
-18.6	13.8	0.281903
-18.5	13.8	0.280837
-18.4	13.8	0.279776
-18.3	13.8	0.278719
-18.2	13.8	0.277667
-18.1	13.8	0.27662
-18	13.8	0.275577
-17.9	13.8	0.274539
-17.8	13.8	0.273505
-17.7	13.8	0.272476
-17.6	13.8	0.271452
-17.5	13.8	0.270432
-17.4	13.8	0.269417
-17.3	13.8	0.268406
-17.2	13.8	0.2674
-17.1	13.8	0.266399
-17	13.8	0.265402
-16.9	13.8	0.26441
-16.8	13.8	0.263422
-16.7	13.8	0.262439
-16.6	13.8	0.261461
-16.5	13.8	0.260488
-16.4	13.8	0.259519
-16.3	13.8	0.258555
-16.2	13.8	0.257595
-16.1	13.8	0.25664
-16	13.8	0.25569
-15.9	13.8	0.254745
-15.8	13.8	0.253804
-15.7	13.8	0.252868
-15.6	13.8	0.251936
-15.5	13.8	0.251009
-15.4	13.8	0.250087
-15.3	13.8	0.24917
-15.2	13.8	0.248257
-15.1	13.8	0.24735
-15	13.8	0.246447
-14.9	13.8	0.245548
-14.8	13.8	0.244655
-14.7	13.8	0.243766
-14.6	13.8	0.242882
-14.5	13.8	0.242002
-14.4	13.8	0.241128
-14.3	13.8	0.240258
-14.2	13.8	0.239393
-14.1	13.8	0.238533
-14	13.8	0.237677
-13.9	13.8	0.236827
-13.8	13.8	0.235981
-13.7	13.8	0.23514
-13.6	13.8	0.234304
-13.5	13.8	0.233473
-13.4	13.8	0.232647
-13.3	13.8	0.231826
-13.2	13.8	0.231009
-13.1	13.8	0.230197
-13	13.8	0.229391
-12.9	13.8	0.228589
-12.8	13.8	0.227792
-12.7	13.8	0.227
-12.6	13.8	0.226213
-12.5	13.8	0.225431
-12.4	13.8	0.224654
-12.3	13.8	0.223882
-12.2	13.8	0.223115
-12.1	13.8	0.222353
-12	13.8	0.221596
-11.9	13.8	0.220844
-11.8	13.8	0.220097
-11.7	13.8	0.219356
-11.6	13.8	0.218619
-11.5	13.8	0.217887
-11.4	13.8	0.217161
-11.3	13.8	0.216439
-11.2	13.8	0.215723
-11.1	13.8	0.215012
-11	13.8	0.214306
-10.9	13.8	0.213605
-10.8	13.8	0.21291
-10.7	13.8	0.212219
-10.6	13.8	0.211534
-10.5	13.8	0.210854
-10.4	13.8	0.21018
-10.3	13.8	0.209511
-10.2	13.8	0.208847
-10.1	13.8	0.208188
-10	13.8	0.207535
-9.9	13.8	0.206887
-9.8	13.8	0.206244
-9.7	13.8	0.205607
-9.6	13.8	0.204975
-9.5	13.8	0.204349
-9.4	13.8	0.203728
-9.3	13.8	0.203112
-9.2	13.8	0.202503
-9.1	13.8	0.201898
-9	13.8	0.201299
-8.9	13.8	0.200706
-8.8	13.8	0.200118
-8.7	13.8	0.199536
-8.6	13.8	0.19896
-8.5	13.8	0.198389
-8.4	13.8	0.197824
-8.3	13.8	0.197264
-8.2	13.8	0.19671
-8.1	13.8	0.196162
-8	13.8	0.19562
-7.9	13.8	0.195084
-7.8	13.8	0.194553
-7.7	13.8	0.194028
-7.6	13.8	0.193509
-7.5	13.8	0.192996
-7.4	13.8	0.192489
-7.3	13.8	0.191987
-7.2	13.8	0.191492
-7.1	13.8	0.191003
-7	13.8	0.190519
-6.9	13.8	0.190042
-6.8	13.8	0.189571
-6.7	13.8	0.189106
-6.6	13.8	0.188647
-6.5	13.8	0.188194
-6.4	13.8	0.187747
-6.3	13.8	0.187307
-6.2	13.8	0.186872
-6.1	13.8	0.186444
-6	13.8	0.186022
-5.9	13.8	0.185607
-5.8	13.8	0.185198
-5.7	13.8	0.184795
-5.6	13.8	0.184398
-5.5	13.8	0.184008
-5.4	13.8	0.183625
-5.3	13.8	0.183248
-5.2	13.8	0.182877
-5.1	13.8	0.182513
-5	13.8	0.182155
-4.9	13.8	0.181804
-4.8	13.8	0.18146
-4.7	13.8	0.181122
-4.6	13.8	0.180791
-4.5	13.8	0.180466
-4.4	13.8	0.180148
-4.3	13.8	0.179837
-4.2	13.8	0.179533
-4.1	13.8	0.179235
-4	13.8	0.178944
-3.9	13.8	0.17866
-3.8	13.8	0.178383
-3.7	13.8	0.178113
-3.6	13.8	0.17785
-3.5	13.8	0.177593
-3.4	13.8	0.177344
-3.3	13.8	0.177101
-3.2	13.8	0.176866
-3.1	13.8	0.176637
-3	13.8	0.176416
-2.9	13.8	0.176201
-2.8	13.8	0.175994
-2.7	13.8	0.175793
-2.6	13.8	0.1756
-2.5	13.8	0.175414
-2.4	13.8	0.175235
-2.3	13.8	0.175063
-2.2	13.8	0.174899
-2.1	13.8	0.174741
-2	13.8	0.174591
-1.9	13.8	0.174448
-1.8	13.8	0.174313
-1.7	13.8	0.174184
-1.6	13.8	0.174063
-1.5	13.8	0.173949
-1.4	13.8	0.173842
-1.3	13.8	0.173743
-1.2	13.8	0.173651
-1.1	13.8	0.173566
-1	13.8	0.173489
-0.9	13.8	0.173419
-0.8	13.8	0.173356
-0.7	13.8	0.173301
-0.6	13.8	0.173253
-0.5	13.8	0.173213
-0.4	13.8	0.17318
-0.3	13.8	0.173154
-0.2	13.8	0.173135
-0.1	13.8	0.173124
1.52933e-14	13.8	0.173121
0.1	13.8	0.173124
0.2	13.8	0.173136
0.3	13.8	0.173154
0.4	13.8	0.17318
0.5	13.8	0.173213
0.6	13.8	0.173254
0.7	13.8	0.173302
0.8	13.8	0.173357
0.9	13.8	0.17342
1	13.8	0.17349
1.1	13.8	0.173567
1.2	13.8	0.173652
1.3	13.8	0.173744
1.4	13.8	0.173843
1.5	13.8	0.17395
1.6	13.8	0.174064
1.7	13.8	0.174185
1.8	13.8	0.174314
1.9	13.8	0.174449
2	13.8	0.174592
2.1	13.8	0.174743
2.2	13.8	0.1749
2.3	13.8	0.175065
2.4	13.8	0.175237
2.5	13.8	0.175415
2.6	13.8	0.175602
2.7	13.8	0.175795
2.8	13.8	0.175995
2.9	13.8	0.176203
3	13.8	0.176417
3.1	13.8	0.176639
3.2	13.8	0.176867
3.3	13.8	0.177103
3.4	13.8	0.177345
3.5	13.8	0.177595
3.6	13.8	0.177851
3.7	13.8	0.178114
3.8	13.8	0.178385
3.9	13.8	0.178662
4	13.8	0.178946
4.1	13.8	0.179236
4.2	13.8	0.179534
4.3	13.8	0.179838
4.4	13.8	0.180149
4.5	13.8	0.180467
4.6	13.8	0.180792
4.7	13.8	0.181123
4.8	13.8	0.181461
4.9	13.8	0.181805
5	13.8	0.182156
5.1	13.8	0.182514
5.2	13.8	0.182878
5.3	13.8	0.183248
5.4	13.8	0.183625
5.5	13.8	0.184009
5.6	13.8	0.184399
5.7	13.8	0.184795
5.8	13.8	0.185198
5.9	13.8	0.185607
6	13.8	0.186023
6.1	13.8	0.186444
6.2	13.8	0.186872
6.3	13.8	0.187307
6.4	13.8	0.187747
6.5	13.8	0.188194
6.6	13.8	0.188646
6.7	13.8	0.189105
6.8	13.8	0.189571
6.9	13.8	0.190042
7	13.8	0.190519
7.1	13.8	0.191002
7.2	13.8	0.191492
7.3	13.8	0.191987
7.4	13.8	0.192488
7.5	13.8	0.192995
7.6	13.8	0.193508
7.7	13.8	0.194027
7.8	13.8	0.194552
7.9	13.8	0.195083
8	13.8	0.195619
8.1	13.8	0.196162
8.2	13.8	0.19671
8.3	13.8	0.197263
8.4	13.8	0.197823
8.5	13.8	0.198388
8.6	13.8	0.198959
8.7	13.8	0.199535
8.8	13.8	0.200117
8.9	13.8	0.200705
9	13.8	0.201299
9.1	13.8	0.201897
9.2	13.8	0.202502
9.3	13.8	0.203112
9.4	13.8	0.203727
9.5	13.8	0.204348
9.6	13.8	0.204974
9.7	13.8	0.205606
9.8	13.8	0.206243
9.9	13.8	0.206886
10	13.8	0.207534
10.1	13.8	0.208187
10.2	13.8	0.208846
10.3	13.8	0.20951
10.4	13.8	0.210179
10.5	13.8	0.210854
10.6	13.8	0.211534
10.7	13.8	0.212219
10.8	13.8	0.212909
10.9	13.8	0.213605
11	13.8	0.214306
11.1	13.8	0.215012
11.2	13.8	0.215723
11.3	13.8	0.216439
11.4	13.8	0.217161
11.5	13.8	0.217887
11.6	13.8	0.218619
11.7	13.8	0.219356
11.8	13.8	0.220097
11.9	13.8	0.220844
12	13.8	0.221596
12.1	13.8	0.222353
12.2	13.8	0.223115
12.3	13.8	0.223882
12.4	13.8	0.224654
12.5	13.8	0.225431
12.6	13.8	0.226213
12.7	13.8	0.227
12.8	13.8	0.227792
12.9	13.8	0.228589
13	13.8	0.229391
13.1	13.8	0.230197
13.2	13.8	0.231009
13.3	13.8	0.231826
13.4	13.8	0.232647
13.5	13.8	0.233473
13.6	13.8	0.234304
13.7	13.8	0.23514
13.8	13.8	0.235981
13.9	13.8	0.236827
14	13.8	0.237677
14.1	13.8	0.238533
14.2	13.8	0.239393
14.3	13.8	0.240258
14.4	13.8	0.241128
14.5	13.8	0.242002
14.6	13.8	0.242882
14.7	13.8	0.243766
14.8	13.8	0.244654
14.9	13.8	0.245548
15	13.8	0.246446
15.1	13.8	0.24735
